,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
3473,0,add service port,0,0.02702702702702703,1,0,0,1,install add additional service port system access via microsoft odbc driver regard yen ho technical support rpm list mailing list http list freshrpms net mailman listinfo rpm list,0.0057898186585099405,0.0034176349965823645
3474,0,,0,0.0,1,1,0,1,chris one typing control main chris window cause error getting copy updated cv since may sometime hal exmh worker mailing list exmh worker redhat com http listman redhat com mailman listinfo exmh worker wed jul chris chris garrigues,0.008602796591653921,0.0
3475,0,bruce loebrich scraped rss feed google news rss success,1,0.02702702702702703,0,0,0,1,ruce loebrich scraped rss feed google news rss success story word okay use feature userland bruce http radio weblogs com html,0.005270919816473672,0.010252904989747095
3476,0,slaughter name god,0,0.02702702702702703,1,1,0,1,justin mason ue gary lawrence murphy,0.0010924186148131964,0.0038277511961722485
3477,0,ilug removing lilo,0,0.0,0,0,0,1,blank,0.00010924186148131964,0.0027341079972658918
3478,0,zzzzteana tenth planet,0,0.02702702702702703,1,0,0,1,anyone know quaoar mean stand find dictionary scrabble player happy http www angelfire com journal cathbodua god qgods html quaoar god came heaven reducing chaos order world back seven giant created lower animal mankind los angeles county indian california yahoo group sponsor home selling try u http u click yahoo com qrpzmc itmeaa mvfiaa gsolb tm unsubscribe group send email,0.014119510596460563,0.0038277511961722485
3479,1,ilug create paycheck computer enjoy cheap isp shopping discount,0,0.02702702702702703,1,0,0,1,hi http club tfox com get email every day offering show make money email people making money expect listen enough want make money computer hook group actually making large continuing income every month show thing business done completely internet email even join free check first send email special skill required much making anywhere per month real people u work business part time keep mind work going insult intelligence saying sign work rake cash kind job exist willing put hour per week might thing looking income determined luck work done based effort said special skill required income residual meaning continues month tends increase month also interested invite find get free member cost obligation continue decide looking people still burning desire find opportunity reward incredibly well work grab free id information simply go web address http club tfox com send email following information send free membership sure include,0.04667358531789382,0.011483253588516746
3480,1,ilug social register one new domain extension,0,0.0,1,0,0,1,important domain,0.00040965698055494865,0.008475734791524265
3481,0,ilug social online bookstore,0,0.02702702702702703,0,0,0,1,hello recommendation buying book technical otherwise online irish european seller anywhere good selection say amazon deal euro irish linux user group social,0.00609023377758357,0.0042378673957621325
3482,0,razor user false positive eff message spammer spoof,0,0.0,1,0,0,1,bob proulx,0.0002457941883329692,0.009159261790840737
3483,1,risk free way explosive profit,1,0.0,0,0,0,0,hi jm netnoteinc com ready hear cold hard fact internet marketing http bulletproofmarketing truth sometimes hard swallow short supply internet put end retire month want make mo within day using proven method work bull tired killing promoting program pay want make less less want live worry free thousand people build business want send targeted date email daily click ready real money http bulletproofmarketing left behind act sincerely netpromarketing direct consulting home biz entrepreneurial type aol member click disclaimer thanks reading review beneficial online marketing effort anyways jm netnoteinc com received message mistake hit reply put remove subject line enjoy prosperity,0.02799322700458816,0.005604921394395078
3484,1,product dont want,1,0.02702702702702703,0,0,0,1,special revised price hurry quanities limited,0.0015840069914791347,0.005604921394395078
3485,0,zzzzteana search missing lynx,0,0.02702702702702703,1,0,0,1,http news bbc co uk hi scotland stm yahoo group sponsor dvd free join http u click yahoo com pt ybb nxieaa vhaa gsolb tm unsubscribe group send email,0.004779331439807734,0.004784688995215311
3486,0,dylsexics wrold untie,0,0.02702702702702703,1,0,0,0,wasnt even though spellingis oddly familar news fork,0.002430631417959362,0.004101161995898838
3487,0,asteroid anyone,0,0.0,1,1,0,1,pdt hit miss groundhog day going one heck show book early avoid rush hey meybee bush grand plan missle defense system actually pan work holding breath going panic something thats little year away either gary lawrence murphy teledynamics communication inc business innovation open source,0.010541839632947345,0.002460697197539303
3488,0,use perl headline,0,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.004784688995215311
3489,1,premier mortgage information source,1,0.0,0,0,1,0,ew web technology mortgage rate sl ashed last time let u help get new mortgage home value lower monthly payment consolidate debt shorten term loan reduce interest rate table national average mortgage rate program rate yr fixed yr fixed yr arm choose hu ndreds loan program,0.009422110552763818,0.0054682159945317835
3490,1,real protection stun gun free shipping time pm,1,0.02702702702702703,0,0,1,0,need safety real might get one chance ready free shipping handling within usa order may day super sale may save item getting spring protect walk jog exercise outside also protect loved one return home college legal protection college student great coming outdoor protection gift nothing worth protecting life stun device pepper product legal protection join war crime stun gun baton effective safe nonlethal protect loved one matter matter city town live live america touched crime hear tv read newspaper secret crime major problem today criminal finding easier commit crime time weapon readily available city police force work handle even criminal caught spending long nation overcrowded jail lawmaker well aware crime problem seem effective answer email,0.03318221542495084,0.007928913192071086
3491,0,ilug interesting article free software licence,0,0.0,1,1,0,1,bst david neary,0.00038234651518461875,0.007108680792891319
3492,0,spambayes current histogram,1,0.0,0,1,0,0,blank,0.00010924186148131964,0.004101161995898838
3493,1,blank,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.0005468215994531784
3494,0,ilug cobalt question,0,0.02702702702702703,0,1,0,1,installed redhat raq disk fscked get kernel boot vmlinuz boot insisting pulling kernel somewhere else old cobalt kernel http www gurulabs com rgh cobalt howto index html cobalt system neat firmware boot code read ext filesystem find kernel put exactly expect take care scott unsch old musician never die decompose irish linux user,0.012617435001092418,0.0030075187969924814
3495,1,visa mastercard american express etc,1,0.02702702702702703,0,0,0,0,increase revenue accepting credit card check visa mastercard american express check guarantee electronic internet check increase sale powerful word accept credit card today world business moving faster everyday customer expect every payment option may take business elsewhere mean lost sale sell product service need merchant account internet merchant seen sale increase high offering wide variety easy payment option customer increase impulse buying help sell expensive item complete commerce solution accept visa mastercard american express check website online store traditional storefront home based business information please visit faq http medlem tripodnet nu jja submit information via email,0.023842036268298013,0.006971975393028024
